,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
MiddlePhalanxOutlineCorrect,0.7628865979381443,0.8075601374570447,0.7972508591065293,0.7800687285223368,0.8144329896907216,0.7800687285223368,0.8281786941580757,0.7560137457044673,0.7938144329896907,0.8144329896907216,0.8419243986254296,0.7869415807560137,0.7972508591065293,0.7594501718213058,0.8281786941580757,0.8487972508591065,0.7938144329896907,0.7766323024054983,0.7697594501718213,0.8075601374570447,0.7972508591065293,0.8144329896907216,0.7938144329896907,0.7903780068728522,0.7972508591065293,0.7972508591065293,0.8316151202749141,0.8213058419243986,0.8041237113402062,0.8213058419243986,5169.442716121674,4515.51220536232,4121.5984416008,3405.425667285919,5543.491968870163,4102.870385885239,4355.707565069199,4328.751443862915,3395.90322303772,3370.300454616546,5376.507765054703,4120.404010772705,3377.4560375213623,4876.987467050552,3899.618516206741,5222.497362852097,5202.453940153122,5164.717973470688,5158.314033985138,4696.099908590317,4471.971011161804,4446.679097652435,4474.764676332474,4255.550430297852,4238.324662446976,4075.8702931404114,3720.790972471237,3439.633327484131,3237.319005250931,3118.10098195076
MiddlePhalanxTW,0.4805194805194805,0.5359477124183006,0.5816993464052288,0.5751633986928104,0.6143790849673203,0.5751633986928104,0.5098039215686274,0.5882352941176471,0.5294117647058824,0.5490196078431373,0.5490196078431373,0.5816993464052288,0.5294117647058824,0.5816993464052288,0.5555555555555556,0.5424836601307189,0.5751633986928104,0.5947712418300654,0.5359477124183006,0.5490196078431373,0.5620915032679739,0.5359477124183006,0.6013071895424836,0.5947712418300654,0.6209150326797386,0.5751633986928104,0.6013071895424836,0.5620915032679739,0.5816993464052288,0.5816993464052288,6531.937930107117,5031.55690574646,4954.884545326233,3616.058321475983,5337.787571430206,3821.274255752564,3623.380820274353,5096.135046482086,5925.111909866333,5478.138501644135,3620.8910093307495,3907.460070133209,4230.12088227272,4183.534144639969,3634.373568534851,5481.912398099899,5514.395874977112,5513.7961621284485,5496.7483086586,5292.744794130325,5227.661895513535,4965.672089576721,4917.568076848984,4193.352152109146,4113.252429008484,4071.507377624512,3831.5420486927032,3707.828183174133,3364.9140346050262,3009.766751766205
MoteStrain,0.8809904153354633,0.8138977635782748,0.8929712460063898,0.7955271565495208,0.8386581469648562,0.8594249201277955,0.8722044728434505,0.8857827476038339,0.8274760383386581,0.9169329073482428,0.8306709265175719,0.8873801916932907,0.8666134185303515,0.8138977635782748,0.8410543130990416,0.8514376996805112,0.8011182108626198,0.8618210862619808,0.8538338658146964,0.8753993610223643,0.8506389776357828,0.8650159744408946,0.8027156549520766,0.8690095846645367,0.847444089456869,0.8506389776357828,0.8809904153354633,0.8578274760383386,0.8825878594249201,0.8865814696485623,2277.9544339179997,1974.042668104172,3871.751818418503,3236.8252305984497,4735.957856416702,3811.8864331245422,1875.8805847167969,2731.8995203971863,1943.173424720764,3050.1494414806366,1921.465800523758,2255.7310676574707,4704.923689842224,3283.8467695713043,3521.281308889389,2879.620936155319,2800.4387741088867,1971.3579607009888,2658.181753873825,2231.560619831085,2459.7795634269714,1981.6650354862213,1687.2597217559814,1518.1635262966156,1412.1162023544312,1286.5202207565308,931.1350450515748,880.0874390602112,910.8077766895294,1284.9479801654816
NonInvasiveFetalECGThorax1,0.8213740458015267,0.8346938775510204,0.8336734693877551,0.8040816326530612,0.8428571428571429,0.8362244897959183,0.8362244897959183,0.835204081632653,0.8209183673469388,0.8112244897959183,0.814795918367347,0.8372448979591837,0.8198979591836735,0.8188775510204082,0.8408163265306122,0.8239795918367347,0.8081632653061225,0.8239795918367347,0.8280612244897959,0.835204081632653,0.8270408163265306,0.8198979591836735,0.8377551020408164,0.8367346938775511,0.85,0.8010204081632653,0.8153061224489796,0.8387755102040816,0.8341836734693877,0.8275510204081633,14664.12754201889,8609.097027540207,10208.070937871931,12739.279365301132,10091.982401132584,8593.047700166702,11425.356239318848,11634.677216053007,9176.122069597244,11621.306609392166,12523.80933523178,8598.025323152542,10327.775738954544,10672.01923775673,8854.376821994781,11677.359823703766,11473.42927479744,11687.812829256058,11527.870259523392,11134.178389787674,10389.901052951813,10418.194533109663,10336.225702524183,9861.970330953598,9116.795422554016,9090.639921188354,9063.806743621826,8274.435955047607,8126.844483375549,6771.9031500816345
NonInvasiveFetalECGThorax2,0.8585241730279898,0.861734693877551,0.8607142857142858,0.8540816326530613,0.8683673469387755,0.8642857142857143,0.878061224489796,0.8612244897959184,0.8642857142857143,0.860204081632653,0.8454081632653061,0.8709183673469387,0.871938775510204,0.8627551020408163,0.8683673469387755,0.8607142857142858,0.8653061224489796,0.8535714285714285,0.8693877551020408,0.8530612244897959,0.8755102040816326,0.8678571428571429,0.8576530612244898,0.8637755102040816,0.8535714285714285,0.8484693877551021,0.8561224489795919,0.8607142857142858,0.8494897959183674,0.8734693877551021,14376.101192951202,8642.199199438095,8643.87040567398,10238.944172143936,8811.005547046661,11612.101004362106,8582.713637590408,11572.997694253922,10077.366400003431,12262.010440826416,8624.618612527847,12064.13000011444,10277.151931285858,10660.21187877655,10121.771182060242,11913.49398446083,11488.940862894058,11644.472539663317,11246.012948513033,11483.43149614334,10084.82983493805,10232.84210562706,10234.438343048096,10089.765476226808,9695.074084043505,8981.161236524582,8693.753578424454,8502.157135486603,8357.122442245483,6749.938509464264
OliveOil,0.9,0.8387096774193549,0.935483870967742,0.967741935483871,0.935483870967742,0.935483870967742,0.8709677419354839,0.8387096774193549,0.8064516129032258,0.8387096774193549,0.8709677419354839,0.8387096774193549,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.935483870967742,0.8709677419354839,0.7419354838709677,0.8709677419354839,0.935483870967742,0.935483870967742,0.6451612903225806,0.9032258064516128,0.8064516129032258,0.8709677419354839,0.7741935483870968,0.8709677419354839,0.935483870967742,0.8709677419354839,0.8064516129032258,2690.141476392746,1952.275075674057,1950.614871263504,2556.080540418625,2524.437657356262,1975.8917891979215,2029.0723764896395,1958.2342324256897,1952.208110332489,2242.9981532096863,2429.055243730545,2235.5756998062134,2285.3259270191197,1963.7465975284576,2012.5782623291016,2708.706609725952,2711.350347042084,2712.091992616653,2705.0683484077454,2697.677880525589,2686.0184507369995,2653.7198860645294,2631.040723800659,2430.364619016648,2426.9602456092834,2384.342611074448,2241.4808802604675,2153.4279596805573,2120.504688978195,2035.2144627571104
OSULeaf,0.5413223140495868,0.6363636363636364,0.6363636363636364,0.6198347107438017,0.6115702479338843,0.628099173553719,0.5785123966942148,0.6528925619834711,0.6074380165289256,0.6198347107438017,0.6322314049586777,0.6074380165289256,0.5950413223140496,0.6198347107438017,0.5950413223140496,0.6198347107438017,0.5950413223140496,0.6322314049586777,0.6198347107438017,0.6652892561983471,0.6033057851239669,0.6735537190082644,0.6033057851239669,0.628099173553719,0.5867768595041323,0.6859504132231405,0.6487603305785123,0.6735537190082644,0.6239669421487604,0.6239669421487604,4977.25692152977,3444.7068881988525,2529.2733385562897,2771.8994059562683,2464.2983977794647,2499.98134469986,2818.0703434944157,4046.0605342388153,3590.361297607422,2489.016582965851,3525.6422233581543,3176.8488998413086,3139.437776565552,2485.609218358993,3426.733490228653,3659.05284333229,3634.32265996933,3627.917720556259,3604.387965202332,3587.4990355968475,3363.430109739304,3310.7013075351715,2993.906691074372,2953.0582115650177,2723.249028205872,2700.9876656532288,2624.583176612854,2566.1910824775696,2212.826950788498,1743.881677389145
PhalangesOutlinesCorrect,0.7634032634032634,0.8088578088578089,0.7855477855477856,0.7389277389277389,0.7703962703962703,0.7773892773892774,0.7832167832167832,0.754079254079254,0.7948717948717948,0.7843822843822844,0.7715617715617715,0.7843822843822844,0.7552447552447552,0.7552447552447552,0.7727272727272727,0.7925407925407926,0.747086247086247,0.7797202797202797,0.7762237762237763,0.789044289044289,0.752913752913753,0.7447552447552448,0.7785547785547785,0.754079254079254,0.7610722610722611,0.7773892773892774,0.7995337995337995,0.7902097902097902,0.7552447552447552,0.8053613053613053,8888.681428670883,6062.394007444382,10223.399608135223,7394.5973944664,6117.308762073517,9023.818843603134,6149.871202707291,8611.728770256042,8698.964086532593,8666.89041018486,7241.774420499802,7291.717558383942,7243.839438676834,6085.074167728424,7581.663003921509,9203.768862009048,9155.7168238163,9103.85760474205,9089.760342121124,8029.357069015503,8050.187114953995,7991.94894528389,7902.506686687469,7661.147023439407,6702.621067523956,6637.111370801926,6502.850529432297,6396.972124576569,6290.7928647995,5323.264223814011
Phoneme,0.095464135021097,0.1047919957872564,0.0668773038441284,0.1000526592943654,0.1142706687730384,0.1158504476040021,0.1121642969984202,0.1021590310689836,0.0979462875197472,0.1079515534491837,0.1016324381253291,0.1311216429699842,0.0953133228014744,0.0895208004212743,0.076882569773565,0.0868878357030015,0.0800421274354923,0.05318588730911,0.076882569773565,0.0947867298578199,0.1111111111111111,0.1116377040547656,0.0942601369141653,0.1232227488151658,0.1079515534491837,0.1316482359136387,0.1063717746182201,0.114797261716693,0.0874144286466561,0.0847814639283833,11790.052963018416,9629.38247537613,8995.497377634048,8574.717445611954,12147.747043132782,10395.704276323318,11019.212324380876,9212.70258808136,8131.432289361954,8991.989060640335,10597.229977607729,8446.35180258751,11338.788613557816,9645.626712799072,10337.387146234512,11353.136758565905,10707.166442632675,10938.789759635923,10571.855103969574,10657.55215215683,10158.901438713074,10208.632676839828,9562.461455345154,9088.187093257904,8845.303158521652,9112.944262981417,8688.29718542099,8412.914781332016,8131.4123158454895,7881.134659528732
Plane,0.9714285714285714,0.9809523809523808,0.9904761904761904,0.9809523809523808,0.9904761904761904,0.961904761904762,0.9809523809523808,0.9809523809523808,0.9809523809523808,0.961904761904762,0.961904761904762,0.961904761904762,0.9904761904761904,0.9809523809523808,0.9523809523809524,0.961904761904762,0.9904761904761904,0.9523809523809524,0.9904761904761904,0.9714285714285714,0.9714285714285714,0.9904761904761904,0.9333333333333332,0.9809523809523808,0.9714285714285714,0.961904761904762,0.9904761904761904,0.9809523809523808,0.9523809523809524,0.9904761904761904,4540.305356264114,2618.521703004837,2173.5153551101685,3639.7556943893433,2126.583781719208,2574.5107374191284,2161.384152173996,3393.326452732086,2739.2460153102875,3971.241290807724,3156.2817299366,3322.251418352127,2643.019995450973,2171.1414914131165,3155.685014009476,3220.1751980781555,3200.799456357956,3160.54269361496,3249.7490656375885,2809.2495641708374,2764.8777685165405,2763.79628443718,2659.2002668380737,2284.195467710495,2257.3033182621,2136.126224279404,2050.3322224617004,1826.0364055633545,1541.2844858169556,1218.826576948166
ProximalPhalanxOutlineAgeGroup,0.848780487804878,0.8390243902439024,0.8439024390243902,0.8097560975609757,0.8195121951219512,0.8439024390243902,0.824390243902439,0.8146341463414634,0.8292682926829268,0.8682926829268293,0.8439024390243902,0.824390243902439,0.8682926829268293,0.8536585365853658,0.8731707317073171,0.824390243902439,0.8585365853658536,0.8585365853658536,0.8341463414634146,0.8682926829268293,0.8195121951219512,0.8536585365853658,0.8439024390243902,0.8390243902439024,0.8829268292682927,0.8439024390243902,0.8390243902439024,0.8341463414634146,0.8536585365853658,0.7902439024390244,4841.839264631271,3954.1994347572327,4705.773284673691,3920.282640218735,3136.957963943481,4468.333743095398,3134.8759586811066,4151.140323877335,3134.9309306144714,3928.519703388214,3181.5236678123474,4878.857574701309,5064.927658319473,3987.854352712631,3123.81324505806,4827.10830450058,4828.303734064102,4767.30788064003,4825.08127450943,4753.519470214844,4041.652644634247,4035.470598459244,4024.909645795822,3991.978382110596,3801.053617954254,3504.467345952988,3275.8545911312103,3128.8388442993164,3110.867433786392,2926.824383020401
ProximalPhalanxOutlineCorrect,0.8316151202749141,0.7766323024054983,0.8247422680412371,0.8281786941580757,0.8247422680412371,0.8316151202749141,0.7835051546391752,0.8247422680412371,0.8213058419243986,0.8556701030927835,0.8144329896907216,0.8316151202749141,0.8178694158075601,0.8281786941580757,0.8006872852233677,0.7594501718213058,0.8075601374570447,0.7422680412371134,0.8144329896907216,0.7697594501718213,0.8247422680412371,0.7903780068728522,0.8247422680412371,0.8178694158075601,0.7525773195876289,0.8281786941580757,0.7938144329896907,0.8281786941580757,0.8384879725085911,0.8316151202749141,4629.256941795349,3429.685169696808,4168.866943836212,3912.232569694519,3417.070193767548,4890.678010463715,5108.298018693924,3405.757599592209,5427.176640033722,4186.486523866653,4161.629401922226,4790.282989263535,4412.150686502457,5031.705625772476,3433.2704570293427,5194.844577789307,5190.998415231705,5216.126406908035,5190.1548182964325,4726.877200841904,4453.498838424683,4454.206500291824,4446.631120443344,4223.480755329132,4011.26416683197,3846.076103210449,3760.75287604332,3605.747946739197,3540.202268600464,3256.8946599960327
ProximalPhalanxTW,0.7707317073170732,0.7560975609756098,0.775609756097561,0.7609756097560976,0.7560975609756098,0.824390243902439,0.7804878048780488,0.8292682926829268,0.848780487804878,0.7951219512195122,0.8097560975609757,0.8146341463414634,0.8146341463414634,0.8097560975609757,0.7609756097560976,0.7902439024390244,0.775609756097561,0.775609756097561,0.8048780487804879,0.8195121951219512,0.8048780487804879,0.7853658536585366,0.7853658536585366,0.824390243902439,0.8,0.8195121951219512,0.7951219512195122,0.8048780487804879,0.848780487804878,0.8048780487804879,6499.40217757225,5627.202967882156,5237.355259895325,4199.253331422806,3694.2466537952414,3692.816336393356,4575.4065799713135,3883.35827255249,5436.786959648132,3861.344804763794,5407.160117864609,4165.203603506088,3691.521957874298,5922.4888615608215,3681.5937020778656,5664.818993091583,5644.304796934128,5628.397397994995,5636.50452375412,5486.856034994125,5442.871055364609,5186.111749649048,5130.285427331924,4783.866968154907,4118.166082143784,3950.597156524658,3923.661028146744,3754.1090545654297,3483.507369041443,3138.762112379074
RefrigerationDevices,0.496,0.552,0.536,0.5013333333333333,0.5866666666666667,0.5226666666666666,0.5013333333333333,0.5173333333333333,0.5706666666666667,0.5546666666666666,0.544,0.5093333333333333,0.5466666666666666,0.5546666666666666,0.536,0.5546666666666666,0.584,0.496,0.5653333333333334,0.528,0.52,0.5413333333333333,0.5493333333333333,0.544,0.528,0.5146666666666667,0.56,0.5733333333333334,0.5573333333333333,0.504,2704.409648895264,3383.198296070099,3763.175711393356,4076.181140899658,2703.99785900116,2675.9552574157715,4229.875698328018,3560.7934262752533,3658.4667522907257,2920.397449493408,3372.6193494796757,2691.516823530197,2807.333479642868,3307.523458003998,4032.1082043647766,3979.337423324585,3981.72128367424,3945.905398130417,3962.807321786881,3849.338544130325,3734.385476350784,3366.280379295349,3293.517150402069,3299.7921516895294,3120.7716987133026,2988.995670080185,2926.3925857543945,2641.758601665497,2622.112989425659,2490.628832578659
ScreenType,0.4026666666666667,0.4453333333333333,0.4426666666666666,0.44,0.4373333333333333,0.4693333333333333,0.4986666666666666,0.512,0.4746666666666667,0.472,0.4346666666666666,0.4933333333333333,0.464,0.4533333333333333,0.472,0.5013333333333333,0.464,0.4613333333333333,0.4586666666666666,0.4613333333333333,0.4506666666666666,0.448,0.48,0.488,0.4373333333333333,0.4533333333333333,0.4426666666666666,0.4933333333333333,0.472,0.4666666666666667,2845.634175300598,3620.847724199295,4431.518328428268,3433.183405160904,2694.183542490005,4384.188956737518,2704.915419816971,3787.129269838333,3689.5598907470703,3592.801129579544,3519.442185163498,2669.886157274246,3027.0254957675934,2753.163365125656,2656.0177869796757,4008.1576504707336,4024.912643194199,4010.71642780304,3979.2354712486263,3905.2288370132446,3839.4702603816986,3652.624546527863,3270.207288980484,3146.7712755203247,3075.7861959934235,3084.647961378097,2995.704465150833,2932.117849588394,2352.470841407776,2337.1751618385315
ShapeletSim,0.4833333333333333,0.4722222222222222,0.5388888888888889,0.5333333333333333,0.5888888888888889,0.5944444444444444,0.55,0.4666666666666667,0.5222222222222223,0.5222222222222223,0.4555555555555555,0.5722222222222222,0.45,0.4833333333333333,0.5444444444444444,0.6222222222222222,0.4888888888888889,0.5277777777777778,0.5166666666666667,0.5055555555555555,0.4944444444444444,0.4777777777777778,0.5055555555555555,0.5333333333333333,0.55,0.5277777777777778,0.4833333333333333,0.55,0.5277777777777778,0.5333333333333333,1360.3429412841797,1203.6808037757874,1784.6581766605375,1989.943065881729,1201.1559982299805,1209.5030190944672,1194.0713918209076,1195.3397846221924,1224.9156517982483,1729.1087186336515,1240.3472821712494,1210.7764134407043,1819.0817244052887,1405.037584066391,1201.9576284885406,1831.0510082244875,1823.5645864009855,1825.2497808933256,1827.2768123149872,1821.5395538806915,1817.3205695152285,1812.84370970726,1807.623203754425,1783.333811044693,1678.595861196518,1617.7989139556885,1304.9793989658356,1253.445024251938,1212.33167219162,1091.411470413208
ShapesAll,0.7333333333333333,0.7133333333333334,0.7516666666666667,0.71,0.7433333333333333,0.735,0.72,0.745,0.7283333333333334,0.7283333333333334,0.7366666666666667,0.745,0.715,0.735,0.735,0.74,0.7166666666666667,0.72,0.7466666666666667,0.7583333333333333,0.73,0.765,0.7483333333333333,0.725,0.7483333333333333,0.7366666666666667,0.7316666666666667,0.7,0.7266666666666667,0.74,4450.468281507492,6333.041659355164,5179.245022773743,5179.164067268372,5140.18568611145,5162.556994199753,6388.794019460678,5491.944596290588,4397.566561222076,4388.550870895386,6903.185220718384,4378.15384221077,6102.387894392014,6317.156265974045,5236.505666971207,6250.48112654686,6416.6477227211,6221.322062253952,6338.08526468277,5663.0938177108765,5636.0067620277405,5673.16800403595,5682.901354312897,5627.588787078857,5301.554584026337,4659.456419706345,4381.65716958046,4517.541234970093,4370.377559900284,4000.170483589173
SmallKitchenAppliances,0.72,0.6986666666666667,0.7146666666666667,0.6693333333333333,0.6693333333333333,0.7066666666666667,0.6853333333333333,0.6906666666666667,0.736,0.7146666666666667,0.72,0.7413333333333333,0.6826666666666666,0.7093333333333334,0.696,0.696,0.7173333333333334,0.6746666666666666,0.664,0.7066666666666667,0.6773333333333333,0.6773333333333333,0.7093333333333334,0.672,0.648,0.7173333333333334,0.704,0.6853333333333333,0.6933333333333334,0.704,3821.3809032440186,2520.4515590667725,3215.57839012146,3192.3015117645264,3379.9068546295166,2522.290683746338,3985.4345076084137,2518.544477701187,2521.4031131267548,2751.565127134323,3199.0083112716675,3683.832632303238,4205.915149211884,2639.5006804466248,3620.564867019653,3801.01163816452,3801.62034702301,3788.554590702057,3781.771831989288,3682.973043680191,3571.645243167877,3133.818465232849,3131.070778369904,3125.6473689079285,2948.038242340088,2707.826030015945,2651.633882522583,2532.340888738632,2372.7151832580566,2228.602040052414
SonyAIBORobotSurface1,0.7454242928452579,0.930116472545757,0.913477537437604,0.9151414309484192,0.9600665557404326,0.930116472545757,0.8851913477537438,0.8718801996672213,0.9051580698835274,0.956738768718802,0.91846921797005,0.91846921797005,0.848585690515807,0.8985024958402662,0.940099833610649,0.9367720465890182,0.8801996672212978,0.9417637271214644,0.9001663893510815,0.9284525790349416,0.930116472545757,0.956738768718802,0.9534109816971714,0.8569051580698835,0.8968386023294509,0.8835274542429284,0.9001663893510815,0.9001663893510815,0.9068219633943428,0.908485856905158,3808.9688363075256,1549.6694707870483,3796.347866296768,1517.7277338504791,2432.868414640426,2305.9630649089813,2051.8125126361847,2888.644617319107,3790.561628341675,1534.4347479343414,1750.7073986530304,1663.3901250362396,1543.5194067955017,3039.0507502555847,2532.63374710083,1746.166571855545,2186.1753084659576,1845.643035888672,2287.8067429065704,2136.559018135071,1571.3651037216189,1774.6879425048828,1326.4231519699097,1452.848737001419,1286.0314536094666,978.444438457489,848.5515105724335,718.2547879219055,780.8968470096588,776.7118389606476
SonyAIBORobotSurface2,0.8373557187827911,0.8499475341028332,0.8656873032528857,0.7838405036726128,0.8856243441762854,0.8551941238195173,0.8300104931794333,0.8782791185729276,0.8426023084994754,0.881427072402938,0.8793284365162645,0.8247639034627492,0.8772298006295908,0.8677859391395593,0.8436516264428122,0.8520461699895068,0.9087093389296956,0.887722980062959,0.8153200419727177,0.7974816369359916,0.91395592864638,0.8751311647429171,0.7838405036726128,0.8530954879328436,0.8226652675760755,0.8583420776495279,0.7964323189926548,0.8961175236096537,0.8982161594963274,0.8562434417628542,4017.1743426322937,2939.8831396102905,1936.3896701335907,4898.61513376236,2764.826776266098,1888.440579175949,2650.685333251953,2417.045981645584,3531.884241342545,1888.8543825149536,2283.8646228313446,2957.9654972553253,1936.836456060409,3961.091140270233,3922.5145750045776,2483.70113158226,2837.066272735596,2591.221751689911,2934.8695352077484,2617.347267866134,2390.372730255127,2131.6393687725067,1864.5809864997864,1829.801605939865,1705.9008133411407,1304.000866651535,986.44761633873,893.8788487911224,865.2915091514587,973.3704466819764
StarLightCurves,0.9388052452646916,0.9424477901894124,0.9300631374453618,0.9507042253521126,0.9330985915492958,0.9439048081593008,0.9439048081593008,0.9398980087421078,0.941355026711996,0.9360126274890724,0.9371053909664886,0.9395337542496356,0.9411121903836814,0.943661971830986,0.950461389023798,0.9454832442933464,0.931884409907722,0.9441476444876152,0.95082564351627,0.948761534725595,0.9360126274890724,0.9439048081593008,0.9445118989800876,0.9437833899951432,0.948761534725595,0.9446333171442448,0.9459689169499758,0.9422049538610976,0.9401408450704224,0.9411121903836814,19597.22620582581,20823.79108405113,20675.140117645264,20173.682747125626,23090.688813447952,21485.19901752472,20633.525003910065,22117.436898469925,21867.31142449379,22281.60944724083,23412.87685728073,20004.47860312462,19710.94687271118,22458.8827354908,23855.53432750702,22585.01621580124,22225.164175748825,22251.45761084557,21543.28302049637,21530.11831212044,21659.773354053497,21449.82168197632,21023.54338502884,20372.34856724739,19712.895695209503,20015.514085292816,19306.945682764053,19400.81182909012,19060.150618314743,18767.48647260666
Strawberry,0.9405405405405406,0.9405405405405406,0.9432432432432432,0.954054054054054,0.9621621621621622,0.972972972972973,0.9432432432432432,0.945945945945946,0.9567567567567568,0.9486486486486486,0.9702702702702702,0.9432432432432432,0.9351351351351352,0.9621621621621622,0.9432432432432432,0.9513513513513514,0.9324324324324323,0.9405405405405406,0.9486486486486486,0.9648648648648648,0.927027027027027,0.9567567567567568,0.9675675675675676,0.9567567567567568,0.9513513513513514,0.9513513513513514,0.9594594594594594,0.9594594594594594,0.9702702702702702,0.954054054054054,4971.646306753159,3991.8754966259,4733.544082403183,4102.378696680069,3134.0033690929413,3171.0786576271057,3151.6449451446533,3973.9440710544586,3939.132707595825,3196.8613369464874,3160.6966202259064,4948.959149360657,5034.016505002976,4016.390789747238,3917.560017824173,4674.847138881683,4685.696953058243,4669.224824428558,4640.159713983536,4572.795904874802,3967.348151922226,3909.793654680252,3878.389661550522,3874.4825291633606,3859.962467193604,3810.427138566971,3177.4476158618927,2961.909613132477,2960.407331228256,2871.9426052570343
SwedishLeaf,0.8576,0.8507936507936508,0.8301587301587302,0.8253968253968254,0.8492063492063492,0.8174603174603174,0.8603174603174604,0.846031746031746,0.8587301587301587,0.8682539682539683,0.8746031746031746,0.8380952380952381,0.819047619047619,0.8269841269841269,0.819047619047619,0.8428571428571429,0.8492063492063492,0.8301587301587302,0.8285714285714286,0.8269841269841269,0.8412698412698413,0.846031746031746,0.8380952380952381,0.8507936507936508,0.8682539682539683,0.8571428571428571,0.861904761904762,0.819047619047619,0.8523809523809524,0.8444444444444444,5676.769282341003,2860.918873310089,3224.186282157898,4502.756299972534,2810.60191822052,3476.554677963257,4088.5722229480734,2856.804832220077,3471.58005809784,3305.851253271103,4530.459054946899,3989.643495798111,2859.995313644409,3887.130485057831,3837.9819700717926,4249.562291622162,4181.353887081146,4159.122509479523,4151.566121101379,3851.655437231064,3757.50742650032,3594.893134593964,3579.9102940559387,3248.888476610184,3176.039288520813,3096.0025355815887,2991.83131480217,2620.9565477371216,2580.5598464012146,1927.9777052402496
Symbols,0.857286432160804,0.8313253012048193,0.8674698795180723,0.8152610441767069,0.8383534136546185,0.8253012048192772,0.8112449799196787,0.8022088353413654,0.857429718875502,0.8594377510040161,0.8152610441767069,0.8473895582329317,0.856425702811245,0.8473895582329317,0.9016064257028112,0.8102409638554217,0.8032128514056225,0.8162650602409639,0.820281124497992,0.8734939759036144,0.8132530120481928,0.8714859437751004,0.8403614457831325,0.8755020080321285,0.856425702811245,0.7740963855421686,0.8483935742971888,0.8483935742971888,0.8283132530120482,0.7821285140562249,3686.2454829216,1404.3978900909424,1794.5254545211792,2247.842839241028,2641.9335174560547,1423.1279287338257,2483.485229253769,1510.4442131519318,3176.337145805359,1736.1363625526428,2956.2413206100464,2468.2185304164886,2518.494504213333,1404.1110277175903,1728.3380916118622,1846.1887755393984,1921.708687067032,1749.6898884773254,1808.5147783756256,1497.8672244548798,1623.9429783821106,1317.8522474765778,1204.2865161895752,930.5533237457277,1016.9210515022278,971.2028982639312,925.3747975826265,583.4082102775574,623.0942533016205,716.727502822876
SyntheticControl,0.9733333333333334,0.9866666666666668,0.9933333333333332,0.99,0.98,0.99,0.9766666666666668,0.99,0.9966666666666668,0.99,0.9866666666666668,0.98,0.9833333333333332,0.99,0.9966666666666668,0.9933333333333332,0.9933333333333332,0.98,0.9933333333333332,0.9833333333333332,1.0,0.99,0.99,0.9966666666666668,0.9933333333333332,0.9866666666666668,0.9766666666666668,0.9966666666666668,0.9933333333333332,0.99,2547.2537627220154,2468.034618139267,2758.654742002487,2553.204918384552,2606.495452642441,2688.73015332222,2102.279398918152,3323.0489332675934,2104.1335122585297,3347.850080728531,3411.5516407489777,2108.6793401241302,2702.905381679535,3661.2863013744354,2109.115132331848,3244.701371908188,3239.2529752254486,3223.1376769542694,3202.8803572654724,2879.706789493561,2787.8406887054443,2781.6616423130035,2682.457048177719,2620.068861484528,2624.399791240692,2595.4336330890656,2038.038096666336,2000.044252872467,1950.99769115448,1706.2886381149292
ToeSegmentation1,0.6666666666666666,0.5921052631578947,0.6140350877192983,0.5350877192982456,0.6271929824561403,0.5745614035087719,0.6271929824561403,0.618421052631579,0.631578947368421,0.6140350877192983,0.5482456140350878,0.618421052631579,0.6052631578947368,0.6447368421052632,0.6096491228070176,0.6096491228070176,0.5614035087719298,0.543859649122807,0.6008771929824561,0.6008771929824561,0.5219298245614035,0.5877192982456141,0.7017543859649122,0.618421052631579,0.5263157894736842,0.6271929824561403,0.6096491228070176,0.6754385964912281,0.5833333333333334,0.5964912280701754,2379.7607860565186,1899.7071995735168,1889.0272915363312,1926.3554639816284,1868.2382345199585,2296.649514913559,2265.039614915848,2532.382860660553,3135.412695646286,1903.867206811905,3056.565375804901,2605.6338624954224,1869.499631166458,1865.4275796413424,2055.29384970665,2845.3723018169403,2861.9533791542053,2838.199730157852,2837.2431864738464,2816.7659726142883,2823.218888759613,2800.2918446063995,2661.501167535782,2469.5588903427124,2430.5415349006653,2354.6627938747406,2203.7249240875244,2129.0046288967133,1729.1107318401337,1670.722639799118
